Produk,Rating,Ulasan
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bentuk dan ukuran: Bsr
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Kerennnnnn bagetttt
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Baik
Ventela Alpha Low Cream [ORIGINAL],0,kegedean
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,kece masss buat kesekolh
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantappo kualitass baguss barangg oriii pemakaian no sakit
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Udah langganan sama sepatu vantela jd pasti puas banget dengan barang nya ini udah orderan ke 4
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Oke sepatunya mantao boskuh , sesuai apa yg di pesan , sukse"
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Alhamdulillah paket sudah sampai barangnya sesuai pesanan, terimakasih"
Ventela Bts 70s Low Cream [ORIGINAL],0,"nice pokok nya,"
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus bet
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus bgt🙏
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Overall bagus warna model harga semuanya ok
Ventela Public High All Black [ORIGINAL] - Hitam,0,bagus
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Bgs sekali
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus apalagi talinya di pake yang gede 🔥
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,Kualitas bagus tpi Size nya kebesaran
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus pol udah 2x beli, waktunya ganti awet pol"
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sepatumya mantap original...
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Packing rapi,pengiriman cepat,barangnya original,rekomend deh tokonya,next bakalan order lagi"
Ventela Reborn Low Reflective White [ORIGINAL] - Putih,0,"Recommended.. Bagus skli,, aku suka🥰"
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,menyala wiii
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Biasa pake size 40 untuk sepatu ini Sizenya lebih besar agak longgar,saran kalau beli sizenya turun 1 dari ukuran normal biasanya"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Pas sepatu nya bagus tp kok bahannya keras ya
Ventela Ethnic High White [ORIGINAL] - Putih,0,Bagus skli.. Recommended
Ventela Alpha Low Navy [ORIGINAL],0,Trmksih seller brang bgus orìginal 🥰🥰🥰
Ventela Republic High Cream [ORIGINAL],0,bagus
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Ini sesuai dengan ekspektasi saya, dan ini juga bagus!! ukuran nya pas, dan kuat"
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Respon cepat amanah
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,COCOKK
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,"Barangnya sesuai,passs dan realpict"
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sesuai pesanan mantapp
Ventela Victory Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,barang ok
Ventela Ethnic Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Sesuai
Ventela Republic High Cream [ORIGINAL],0,Gg
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,Sangat puas dengan produk ventela tidak pernah mengecewakan 😁👍🏼
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantul
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,"Spatunya bagus sesuai dengan keiginan, anaknya juga malah senang👍👍👍👍"
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Menyala, keren sepatunya sesuai ekspektasi, bakalan order lagi ini.."
Ventela Public High Cream [ORIGINAL],0,Terimakasih sudah sampai paket nya bagus bgt suka😘🫰🫰🫰
Ventela Ethnic High White [ORIGINAL] - Putih,0,Muanteppolll
Ventela Republic Low White [ORIGINAL] - Putih,0,Mantaps
Ventela Alpha Low Cream [ORIGINAL],0,bvz
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagusss
Ventela Republic High Cream [ORIGINAL],0,"baru di cuci masa langsung keluar ijo"" dari sepatu. membekas juga"
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,Bagusss real pic
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barangnya bagus
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Produk bagus dan bahan sesuai kualitas 👍
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Nice lah, enak dipakai ukuran juga oke banget di kaki"
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Keren banget pokoknya,mantepp👍"
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,barang bagus dan asli !!
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus, tapi salah pesrn nomor agak sempit pas di pake"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Cocok banget kak...lain kali order lagi ya
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,bahan nya bagus dan sesuai dengan pesanan
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"baguss banget sih brand ini tuh sudah tidak diragukan lagi, kalo pilih ukuran tips nya turunin dari ukuran yang biasa dipake ex: 40 jadi 39 dan better ukur dulu panjang k... "
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,good
Ventela Reborn Low Reflective Cream [ORIGINAL],0,Bentuk dan ukuran: Pass
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,mantap pas
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus dan sangat keren, Sayang nya kurirnya tidak ramah"
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,Mntp
Ventela Republic Low Cream [ORIGINAL],0,Barang  bagus tapi sayang ukurannya kegedean  tdk sesuai dgn ukuran biasanya dan tidak bisa di retur...😞😩😩
Ventela Basic Low White [ORIGINAL] - Putih,0,"Bagusss, tapi ternyata ukurannya besar...hihihi"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Yg ke 2x belanja di sni jos
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"sepatu nya bagus, respon penjualnya baik saya suka. bagus tidak ad lecet sedikit pun dan pengirimannya cepat ga sia"" beli disini😊😊
Bentuk dan ukuran: 40"
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Pengiriman sangat cepat karna kurirnya saya sendiri
Ventela New Public Low White [ORIGINAL] - Putih,0,Baik
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Agak kecewa soalnya di deskripsi ga sesuai sm ukuran aslinya dideskripsi disuruh ukur insole kaki tp trnyata sepatunya kekecilan gak sesuai
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ukuran passs warnanyabeuhhh mantap men
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ukuran nya kurang pass
Ventela Republic Low White [ORIGINAL] - Putih,0,Bgus
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,Rekomended banget buat pelajar
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Daya tahan pakai: Bagus bahanya gak main main
Ventela Ethnic High White [ORIGINAL] - Putih,0,Kerennnn 👍🏻🤩👏
Ventela Ethnic High White [ORIGINAL] - Putih,0,Mantulllllll beli couple sama pasangan ku ternyata cakep juga yah 😍
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sesuai dengan yang dikirim dan recommend
Ventela Alpha Low Navy [ORIGINAL],0,Realpict
Ventela Bts 70s High Cream [ORIGINAL],0,Bagus
Ventela Public Low Grey [ORIGINAL] - Abu⠀,0,Keren
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,bagus
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,Barang datang original tp sayang kegedean di kaki anakku haruse ambil uk 41 cukup 😀😀
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Realpict mantapp👍💖
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Alhamdulillah udah nyampe anak saya suka sepatunya nex time order yg putihnya
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Bagus
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Pkknya smuanya mntp
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Semuanya oke cuma sayang di dusnya aja agak penyok, TPI gpp meskipun itu kesalahan kang paketnya"
Ventela New Public Low White [ORIGINAL] - Putih,0,Mntap
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bugusss 🥳🥳
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantep lah sepatunya keren
Ventela Victory Low Black White [ORIGINAL] - Hitam Putih,0,Bagus...semoga anakku suka
Ventela Reborn Low Reflective White [ORIGINAL] - Putih,0,"Keren banget anjay, dapet diskon lagi di harga 259k, tapi sayang gada bonus kaos kaki nya🤣"
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,Sangat bagus dan sesuai dengan pesanan
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagusss mantap
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,"bagusss bangett, cuma salah ambil size jadinya sedikit kegedean"
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,Udah 2x co bagus barang na....
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Baguuuuus
Daya tahan pakai: Baik
Bentuk dan ukuran: Sesuai"
Ventela New Public Low White [ORIGINAL] - Putih,0,Baik
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,bagus
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,"Warna: Putih
Bentuk dan ukuran: Pas, keren"
Ventela Reborn Low Reflective White [ORIGINAL] - Putih,0,Bagusss bangett pengiriman cepat
Ventela Republic Low White [ORIGINAL] - Putih,0,sesuai harga
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"barangnya ori , bagus banget 😍😍😍🤩🤩, intinya ga bakal nyeles kalo beli sepatu di toko ini, kualitas barang jangan diragukan lagi👍😍
Bentuk dan ukuran: pas banget den... "
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,Muantapppppppppppppppp⭐️⭐️⭐️⭐️⭐️⭐️
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus cuman kegedean😭
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Saya suka
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Alhamdulillah sepatunya dah sampai.bagus banget asli dan ori  makasih seler tokonya amanah sukses selalu 🥰🥰
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: reborn, 36
keren bgt iih bagus poll sepatunyaaa😭😍
pengirimannya super cepatt..."
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Warna, ukuran dan kualitas sepatu sesuai dgn yg di pesan, respon penjual cepat"
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,"Warna sesuai yg dipesan , dr lem nya rapi , bagianbawah solder nya juga rapi , bersih ,keren deh ga nyesel ,kualitas nya oke banget , Alhamdulillah suami suka ,terimakasi... "
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Produk bagus seperti di gambar,penjual amanah jangan ragu belanja di toko ini"
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: Keren dan pas UK.40
Warna: Hitam
Mantap untuk dipakai kemanapun 😍🥰"
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Keras keras
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,kerenn
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"disclaimer yang beli kalo mau jemur jangan pas basah warnya hitamnya pudar,ini produk keren kok kak whislist dari bulan kmrn"
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,bagus semoga awet
Ventela Alpha Low Navy [ORIGINAL],0,Good ...suami suka
Ventela Alpha Low Cream [ORIGINAL],0,"cakep poll sesuai sm ekspektasi 😻 
meski kegedean dikit tapi ga ngaruh tetep cakep next order disini lagi😍😍"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang bagus bangettttttt Gilak gua bakal beli  sepuluh sih🔥🐔🤩🤩🤩
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,baguss bangett ini
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Barang sesuai dengan pilihan
Warna: Juga sama
Aroma: Baru
Daya tahan pakai: Enak & nyaman"
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagusss bangettt sepatu nyaa, walaupun agak kegedean karna salah pilih ukuran tpii ttp bagusssss bangetttt"
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sangat bagus barang ori
Ventela Ethnic Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,"Bagus bgt, suka"
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,Barang bagus aku suka aku suka
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus bgt asli 100% bahanya bagus nyaman di pakai
Ventela New Public Low White [ORIGINAL] - Putih,0,"Datang kardusnya rusak tapi barangnya aman kok , pengirimannya juga cepat😊"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"emang harusnya ngikut penilaian orang2 aku biasanya 37 niat ga aku kurangin 1 size, ga percaya klo kebesaran, nyatanya pas dateng kebesaran di kakiku😂🥲"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Nggak mengecewakan pas ukurannya
Ventela Bts 70s Low Cream [ORIGINAL],0,Oke banget! Sayang dikit agak kaku(kurang lentur dikit)
Ventela Republic High Cream [ORIGINAL],0,"Bagus semua rekomended , cuman kardus nya agak pleot ya mungkin gara² paketan nya, selebih nya bagus dan pastinya ori"
Ventela Alpha Low White [ORIGINAL] - Putih,0,"Gimana sih pesen ukuran 33 yg datang 34 pa,, di cek lagi lah lain kali kebesaran yang ada."
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,Okaaaaayyyyy good sipppppppp bgtttt barang sesuaiiii bagussssss
Ventela Reborn Low Reflective Cream [ORIGINAL],0,bagus
Ventela Reborn Low Reflective Cream [ORIGINAL],0,Sangat wort it syekali Ventela syukak
Ventela Ethnic High White [ORIGINAL] - Putih,0,"Bagus, tapi agak kegedean padahal udh ambil uk paling kecil 🥲"
Ventela Ethnic High White [ORIGINAL] - Putih,0,"Baguss , tapi sayang no 36 masih kebesaran emng kaki sayang yng terlalu kecil mungkin yah😌"
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap barangnya
Ventela Reborn Low Reflective White [ORIGINAL] - Putih,0,"Barang bagus, cpat jga nympenya👍👍"
Ventela Republic High Cream [ORIGINAL],0,Oke
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus, ank ku suka"
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Kerenlah pokonya
Ventela Basic Low White [ORIGINAL] - Putih,0,"yang mau beli jgn ragu jgn bimbang 
bagus bgt"
Ventela New Public Low White [ORIGINAL] - Putih,0,Mantap
Ventela Ethnic High White [ORIGINAL] - Putih,0,"Barang yg dikirim sesuai
Aman tidak ada yg rusak
Bagussss"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagusss sepatunya wlpun kebesaran dikit dan kardusnya rada mleyot2..🤣
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sumpah ini bagus banget
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagusss bangett sumpah tapi ke besaran
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Oke lah
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Keren
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,"aaa its really cute, diluar ekspektasi"
Ventela Victory Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bentuk dan ukuran: Sesuai
Ventela Republic Low Black Gum [ORIGINAL],0,Top bgt 😊😊😊
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sepatunya bagus kmrin pesan besok sudah sampai terima kasih
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang sesuai semoga aja awet
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Realpick
Ventela Ethnic High White [ORIGINAL] - Putih,0,Bagus
Ventela Alpha Low White [ORIGINAL] - Putih,0,bagossss
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: Pas
Mantap Pokoknya"
Ventela Alpha Low Navy [ORIGINAL],0,2x beli produk ventela awet
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bentuk dan ukuran: Depn nya sempit banget susah masuh kaki
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,"Sepatunya sesuai harapan,,,bagusss
Recommend🤗🤗🤗"
Ventela Alpha Low White [ORIGINAL] - Putih,0,"Bentuk dan ukuran: Bagus
Warna: Sesuai"
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sukaaa bangat
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,baguss sesuai
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,keren
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,"Bentuk dan ukuran: Pass
Warna: Hitam sesuai
Bagus banget produk nya ga mengecewakan"
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Barang bagus, kurir nya ramah"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Terimaksih, pesanan sdh saya terima. Barangnya bagus(original)"
Ventela Alpha Low Navy [ORIGINAL],0,Sesuai deskripsi
Ventela Alpha Low Navy [ORIGINAL],0,bagus pake banget
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Nyaman dan cocok sesuai deskripsi
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus Pas Cocok sesuai pesanan
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: Pas bgt di kaki
Daya tahan pakai: Kuat dan awet
Warna: Pas buat anak sekolah"
Ventela Alpha Low Cream [ORIGINAL],0,Bagus sekali sesuai axpetasi. GK sempat motokan karna langsung dipaketkan untuk adek ku ke Sumatra
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,ALHAMDULILLAH PAKETNYA AMAN GK ADA YANG RUSAK SAMA SEKALI CUMAN KARDUS NYA AJA YANG PENYOK
Ventela Republic High White [ORIGINAL] - Putih,0,Gggg
Ventela Basic Low White [ORIGINAL] - Putih,0,Mantap
Ventela Public Low All Black [ORIGINAL] - Hitam,0,"Bagussss, empukkkk. Suka banget"
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,Kereeeeen
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,"Sangaat memuaskan, bagus.. Sedikit saran uk sepatunya dikurangi 1 dr uk sepatu normal aja. Aku uk 39 pesan 38 agak longgar dikit"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Alhamdulillah barangnya ori
Puas bnget"
Ventela Icon White [ORIGINAL] - Putih⠀⠀⠀,0,Gooodddd
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,mantap mantap pokokny
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus dan original
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Gila bagus bangat bahan nya juga tebal
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,mantep
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,Sayang ny kekecilan
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sesuai deskripsi barang juga bagus, recommended 👌🏼👌🏼👌🏼"
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,mantap
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Warna: sesuai
Bentuk dan ukuran: bagus dan mantap"
Ventela Alpha Low White [ORIGINAL] - Putih,0,bagus
Ventela Bts 70s High Cream [ORIGINAL],0,cakep tppp berlubang dikit:(
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"maaf ya walaupun telat kasih komentnya tapi saya sangat puas dengan toko ini Amanah dan cepat pengirimanya,semoga tambah sukses ya🙏🏻🙏🏻👍🏻"
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,"Bentuk dan ukuran: Pas
Warna: Bagus"
Ventela Alpha Low Cream [ORIGINAL],0,Bintang yg berbicara...
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"epuk solnya, bagus, rapi juga sekilas, penilaian ini cuma sebatas penglihatan dan pemakaian sesaat, pemakaian tiap hari belum, tpi sudah pernah pake ventela bagus banget... "
Ventela Alpha Low Cream [ORIGINAL],0,"bagus, realpict, tp sayang kegedean dikit, pdhl udah turun 1 size tp masih kegedean🥺"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang bagus beli yg ke 2
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Mantap bakal repeat order ini mah
Ventela Republic Low White [ORIGINAL] - Putih,0,"Size 42 
Keren"
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Mantapp
Ventela Reborn Low Reflective White [ORIGINAL] - Putih,0,Bagus bgt realpict gak nyesal belinya😭❤️‍🔥❤️‍🔥
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,sepatu ya mantam sekali dan kulitya manta pegeriman cepat dan sepatu mantap
Ventela Public Low All Black [ORIGINAL] - Hitam,0,"Bagus mas Sepatunya original
Warna: hitam
Bentuk dan ukuran: Uk 40"
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,"sepatunya bagus, tapi ukuranya agak kegedean padahal 38 biasanya muat di aku, trnyta hrs ambil uk yg lebih kecil dari biasanya."
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: pas dan sesuai deskripsi
bagus, good produk
Daya tahan pakai: perdana beli merk ini mudah2an awet dan kuat..
Warna: sesuai deskripsi produk"
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,baguss
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Topppp gk kalah sama prodak luar
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus banget sepatu nya sesuai ekspektasi sih ini
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mantap..barang sudah diterima dgn baik..
Thanks"
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus
Ventela Alpha Low Cream [ORIGINAL],0,pas sesuai pemesanan
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Barangnya bagus,benar2 ori,sayang nomorya kekecilan"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Baik
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,"Bagus sesuai ekspektasi, kurir ramah, pengiriman cepat"
Ventela Victory Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Lumayan bagus
Ventela Republic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Pengiriman sampai dengan cepat mantap nggk sampai 5 hari dah sampai. Barang nya yang dateng juga sama yang di foto mantap pokoknya semoga awet lah sepatunya
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mantul, asli mantul next order lagi kak"
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,good grahh
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sesuai kk
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sudah sampai
Aroma: baru"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,good
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ukuran pas anak suka sepatu nya
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,"Sepatunya bagus, sesuai ekspektasi, size nya juga pas🤩❤️‍🔥"
Ventela Reborn Low Reflective White [ORIGINAL] - Putih,0,Untuk barang sudah puas bgt minus boxnya peot dikit tapi ga ngaruh
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,cakep
Ventela Public Low All Black [ORIGINAL] - Hitam,0,"Tidak perlu kata kata ,kualitasnya sudah pasti paten keren mantap,(ini beli ke yg 4 kali nya 😁)"
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,ok
Ventela Public Low Dark Green [ORIGINAL] - Hijau,0,Mantap min
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"barang sampai dengan aman, pengiriman cepat, kualitas barang sangat baik, sesuai deskripsi, ukuran pas"
Ventela Alpha Low White [ORIGINAL] - Putih,0,"sepatunya bagus sesuai bnget dengan harganya overalll worth it
Bentuk dan ukuran: 40
Daya tahan pakai: sangatt
Warna: mewah"
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,Pas.
Ventela Ethnic High White [ORIGINAL] - Putih,0,keren
Ventela Bts 70s High Cream [ORIGINAL],0,Pokoke siip lach
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Oke bangettttt ✨mantap
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Alhamdulillah barang sampai tepat waktu,pesanan sesuai bentuk dan size nya,.next order lagi thx"
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Semogaa awett
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Keren sesuai barang dan fotonya
Ventela Public High All Black [ORIGINAL] - Hitam,0,Bagus bngt
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mantap, sesuai pesanan"
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,mantap
