Produk,Rating,Ulasan
Sepatu Compass Tribune Black Gum,0,"product ori, agak ngepas di kaki so far bagus banget barang nya, thanks"
Sepatu Compass Gazelle Low Black White,0,Cuakep polll
Sepatu Compass Tribune Black Gum,0,Rekomendasi mntp betul
Sepatu Compass Velocity Black,0,aaaa makasih ya min udah di bantu cowoku suka banget 😭😭❤❤❤❤
Sepatu Compass Retrograde Low White Blue,0,kelazzzzzzzzzzzzzzzzzzzzzzzzzz
Sepatu Compass Tribune Black Gum,0,bagus
Sepatu Compass Gazelle Low Cream,0,bagusss
Compass Velocity Black,0,"Keren..., sesuai ekspektasi..., tengkyu gan"
Sepatu Compass Retrograde Low White Blue,0,"ukuran kurang pas,pdhl pakai ukuran biasa"
Sepatu Compass Tribune White Blue,0,Bentuk dan ukuran: pas
Sepatu Compass Retrograde Low White Blue,0,mantap produk anak bangsa memuaskan
Sepatu Compass Retrograde Low White Blue,0,mantepp proses cepat dan pengiriman cepat sekali
Sepatu Compass Retrograde Low Triple Black,0,sangat bagus nyaman untuk di pakai
Sepatu Compass Tribune Black Gum,0,Mntpppp$$$$
Sepatu Compass Retrograde Intro White,0,bagus
Sepatu Compass Velocity Blue Yellow,0,"Bentuk dan ukuran: Bagus keren menarik
Warna: Keren abis bagus banget sih"
Sepatu Compass Proto 2 Low,0,keren original brand
Sepatu Compass Retrograde Low White Blue,0,keren original brand
Sepatu Compass Gazelle Socks White,0,Mantep banget sih compas gak pernah biki kecawa dah
Sepatu Compass Retrograde Slip On Herringbone Black,0,"Sepatu mendarat dengan aman, build quality nice, size aman, untuk penggunaan sehari hari, semoga awet.."
Sepatu Compass Gazelle Socks White,0,kualitas sesuai harga
Sepatu Compass Retrograde Low White Blue,0,bgus
Compass Velocity Black,0,mantap
Sepatu Compass Retrograde Slip On Waffle Indigo,0,Nyaman dipakai
Sepatu Compass Gazelle Hi White Blue,0,barang datang dengan aman dan ga butuh waktu lama
Sepatu Compass Retrograde Low Cream,0,"Bagussss banget, pas sesuai pesanan,, keren pokoknya mantap ,, thanks"
Sepatu Compass Socks Low Black,0,"mantap nyaman tebel sizing oke, bukan kaleng2 sesuai ekspetasi.."
Sepatu Compass Tribune Darbotz Black White,0,"ini jadi sepatu Compass kolaborasi terkeren saat ini, smoga kualitasnya bagus jdi sepatu nya bisa awet dipakai
sukses trus Compass 👍👍👍👍👍"
Sepatu Compass Velocity Black Gum,0,keren sejak dalam fikiran. tapi ada yg kurang rapih pengelemannya menurut aku dibagian depan
Sepatu Compass Tribune White Blue,0,mntap
Sepatu Compass Tribune White Blue,0,bagussss bgtttt + empukkk
Sepatu Compass Tribune Black Gum,0,"Ga kalah sama spezial 👍🏼
Rada ke kecilan"
Sepatu Compass Tribune Black Gum,0,"keren bgtt asli, nyaman juga makenya
mantap compass🫶"
Sepatu Compass Gazelle Low Cream,0,B
Sepatu Compass Tribune Black Gum,0,"Pengiriman Cepat, ukurannya cocok di kaki saya dan bagus"
Sepatu Compass Tribune Black Gum,0,upsize 1 nomor pas nyaman
Sepatu Compass Tribune Black Gum,0,"Kerennn🔥
Sol lembut
Nyaman dipakai
Ukuran pas
Model casual abiiezzz"
Sepatu Compass Tribune Black Gum,0,"Modelnya keren, dipakenya enak. overall oke bgt ni sepatu compass yang ini."
Compass Gazelle Low Black Gum,0,mantap
Sepatu Compass Gazelle Low Black White,0,Bagus
Sepatu Compass Gazelle Low Black Gum,0,bagussss bngt
Sepatu Compass Retrograde Hi Decon Black White,0,top
Sepatu Compass Retrograde Low White Blue,0,keren
Sepatu Compass Tribune Black Gum,0,"Barang sesuai pesanan, pengirimin cepat"
Sepatu Compass Tribune Darbotz Black White,0,"kecee, nyaman dan pas"
Sepatu Compass Retrograde Low White Blue,0,baguss
Sepatu Compass Retrograde Slip On Kawung Camel,0,Cocok dengan keempukannya
Sepatu Compass Tribune Black Gum,0,Cocok dengan keempukannya
Sepatu Compass Retrograde Slip On Black,0,mantap a
Sepatu Compass Tribune Black Gum,0,"26.5cm press banget, ada bercak hitam dibagian swoosh dan ada bbrapa lem masih lengket, selebihnya aman"
Sepatu Compass Retrograde Low Black White,0,mantapp
Sepatu Compass Proto 2 Hi,0,"Out in the high club flyin’…
These dope…

Jammin’ the music night vibin’…
Compass got themselves a real fire…

🔥🔥🔥

Dopest local My G"
Sepatu Compass Retrograde Slip On Patch Indigo,0,"Ukuran sesuai, produk lokal yg kwalitas mumpuni"
Sepatu Compass Retrograde Low Black White,0,mantap
Sepatu Compass Tribune Black Gum,0,keren bangett realpict aghhhhhh selalu suka sama produk compas
Sepatu Compass Retrograde Low Black White,0,"Ukuran pas, nyaman dipakai. Semoga awet 👍👍"
Sepatu Compass Gazelle Low White Blue,0,"semoga awet, lumayan soft"
Sepatu Compass Retrograde Intro+ Black,0,"barang bagus dan sesuai , customer service melayani dengan baik , guuddd"
Sepatu Compass Retrograde Low Triple Black,0,Mantap
Sepatu Compass Retrograde Intro Camel,0,mantap
Sepatu Compass T-shirt Jersey Darbotz Black White,0,"Sablon kurang baik, udh complain tapi gk di bales"
Sepatu Compass Tribune Darbotz Black White,0,nice
Sepatu Compass Gazelle Low Black Gum,0,bagus
Sepatu Compass Velocity Black Gum,0,"Kualitas bagus, look sepatu kece"
Sepatu Compass Gazelle Low Black Gum,0,Warna: Oke
Sepatu Compass Retrograde Low Black White,0,"Insole tidak keras, jahitan rapi, lem tidak beleber, bagian lidah ada busanya jadi lebih nyaman saat dipakai konstruksi kokoh, semoga awet"
Sepatu Compass Velocity Grey,0,Original barangnya baguss realpict pengiriman cepat
Sepatu Compass Gazelle Low Black White,0,good
Sepatu Compass Gazelle Low Cream,0,bagus polll sukaaa sesuai sama ekspetasi🫶
Sepatu Compass Retrograde Low White Blue,0,"kerennn bgttt compass 💙🤍
buat kado cowo akuuu gatau muat atau ga, tp semoga muat yaaa🥹❤️"
Compass Gazelle Low Black Gum,0,"untuk pemkaian di awal perlu penyesuaian krn bahan sepatu msh kaku krn baru, saran pakai kaos kaki yg tebal agar kaki tdk sakit, untuk tipe kaki flat perlu penyesuain, kr... "
Sepatu Compass Velocity Black Gum,0,"Bentuk dan ukuran: Sangat bagus dan memuaskan
Aroma: Good
Daya tahan pakai: Baik sekali
Warna: Cocok dengan deskripsi"
Sepatu Compass Gazelle Low Black Gum,0,"Warna: Sesuai pesanan
Bentuk dan ukuran: Bagus,agak longgar dikit tapi oke lah"
Compass Gazelle Low Black Gum,0,"setelah sekian lama ga beli lokalan akhirnya beli lagi dan ke compass lagi, terus berkembang pokoknya!"
Sepatu Compass Retrograde Low White Blue,0,"Bentuk dan ukuran: pas
Warna: sesuai
bagus banget"
Sepatu Compass Gazelle Low Black White,0,Gak perlu diragukan lagi
Sepatu Compass Tribune White Blue,0,Bestt
Sepatu Compass Velocity Black,0,buat kado yey sukak
Sepatu Compass Gazelle Low Cream,0,Warna: 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
Sepatu Compass Velocity Black Gum,0,"Kerenn, nyaman, pas cocok banget"
Sepatu Compass Tribune Black Gum,0,mantap banget ukurannya juga pas produk compass memang gk pernah ngecewain
Sepatu Compass Gazelle Low Black White,0,good
Sepatu Compass Gazelle Hi Black Gum,0,"barang sesuai , dengan harga segini ada yg lebih bagus"
Sepatu Compass Gazelle Low Cream,0,Bagus bangettttttttttttttttttttt
Sepatu Compass Gazelle Socks White,0,CAKEP
Sepatu Compass Retrograde Low Black White,0,CAKEP
Sepatu Compass Retrograde Low Black White,0,Bagus kokk
Sepatu Compass Retrograde Low Black White,0,"sepatu bagus, tapi gak di kasih stiker euy gagal"
Sepatu Compass Retrograde Low White Blue,0,matap
Sepatu Compass Retrograde Slip On Kawung Cream,0,"baguss sesuai gambar,bahan jg baguss, datang cepattt barang nyaa,packing jg bagusss aman"
Sepatu Compass Velocity Black,0,Lumayan
Sepatu Compass Retrograde Low Cream,0,.
Sepatu Compass Tribune White Blue,0,"Sejauh ini cuma artikel ini yang bikin ngotot mau beli, kyaknya agak berat klo mau koleksi all colour, krena barangnya mudah Ghoib dan reseller² juga gak ada adab ngasih... "
Compass Velocity Black,0,mantap
Sepatu Compass Retrograde Low Cream,0,"Respon penjual sangat kurang
Bentuk dan ukuran: 43"
Sepatu Compass Velocity Black Gum,0,Awesome 🔥
Sepatu Compass Gazelle Low Black White,0,Bagus cocok
Compass Gazelle Low Black Gum,0,"aku suka designnya.. vintage tpi tetep ciri khas compas..  nyaman juga di kaki
. ✨"
Sepatu Compass Gazelle Low Cream,0,"top mantap is the best sepatunya
ndk nyesal siiii beli ini"
Sepatu Compass Retrograde Low White Blue,0,Good
Sepatu Compass Retrograde Low Triple Black,0,"kualitas bagus, pengiriman sangat cepattttt"
Sepatu Compass Gazelle Low Black White,0,nice
Sepatu Compass Retrograde Slip On Black,0,Manteb
Sepatu Compass Tribune Black Gum,0,"bahan ok, nyaman, model bagus, sol bagus, ukuran pas"
Sepatu Compass Retrograde Low Black White,0,Mantapssss
Sepatu Compass Retrograde Low Black White,0,ntap👍
Sepatu Compass Retrograde Low Triple Black,0,Ukuran pas. Diturunin 1 size dari size yg biasa dipakai
Sepatu Compass Gazelle Hi Black White,0,Bagus pollllllllllllll👍🤝
Sepatu Compass Retrograde Low White Blue,0,Oke baik
Sepatu Compass Tribune Darbotz Black White,0,Good produk
Sepatu Compass Gazelle Hi Cream,0,kualitas mantap
Sepatu Compass Gazelle Low White Red,0,"bagusss bgttt suka, biasa pake size 37 ini pake 35 pass bgt tp agak longgar dikit aja kokk"
Sepatu Compass Retrograde Slip On Herringbone Black,0,"pas ukurannya, design nya mantap, enak buat daily"
Sepatu Compass Gazelle Low Cream,0,Bagus
Sepatu Compass Retrograde Slip On Kawung Camel,0,Bagus
Sepatu Compass Retrograde Intro White,0,"produk baik, pengiriman cepat, packaging rapi."
Sepatu Compass Tribune Darbotz Black White,0,terbaik ✌️
Sepatu Compass Gazelle Low Black Gum,0,Bentuk dan ukuran: Bagus
Sepatu Compass Gazelle Hi Black White,0,"Bagus Bangettt 💯

Tali sepatu dapat 2 warna hitam sm putih.

Ingat ukurannya 1 angka diatas ukuran biasanya…"
Compass Gazelle Low Black Gum,0,bagus👍 ukuran nya pas
Sepatu Compass Tribune Darbotz Black White,0,Nyaman design unik keren abis
Sepatu Compass Retrograde Low Black White,0,mau bilang makasih sama adminnya karena baik dan ramah banget nanggepin keluhan customer. proses penukaran size cukup mudah dan puas. size sebelumnya 40 dituker ke 41 kar... 
Sepatu Compass Retrograde Slip On Waffle Indigo,0,Bgus
Compass Velocity Black,0,modelnya keren nyaman dipakai top dah sesuai dengan harga
Sepatu Compass Tribune Darbotz Black White,0,"Sudah di Terima produknya rapi dan sesuai dengan ekspektasi produk limited semoga awet untuk di gunakan, minus pengiriman box sobek untung tidak sampe kena sepatunya Teri... "
Compass Gazelle Low Black Gum,0,makasih!
Sepatu Compass Tribune Darbotz Black White,0,"Terimakasih, paket sudah sampai dengan aman dan cepat. Kualitas produk mantap"
Sepatu Compass Tribune Darbotz Black White,0,"sesuai dengan ekspektasi, walaupun belum dicoba di daily tapi untuk fitting sangat pas dan nyaman dipake, apalagi desain dan hasil kolaborasi yang sangat wow wow wow seka... "
Sepatu Compass Gazelle Low Cream,0,keren
Sepatu Compass Velocity White Gum,0,"sepatunya kereenn, engga mengecewakan."
Sepatu Compass Gazelle Hi Black White,0,"Ukuran pas, mantap bagus next mau order lagi"
Sepatu Compass Tribune Darbotz Black White,0,nice shoes.....
Sepatu Compass Tribune Darbotz Black White,0,Edannnn
Sepatu Compass Tribune Darbotz Black White,0,"barang nya keren sesuai dengan gambar,bahan sepatunya enak di pakai"
Sepatu Compass Gazelle Hi Cream,0,barang oriii
Sepatu Compass Gazelle Hi Cream,0,packing goooddd
Sepatu Compass Tribune Darbotz Black White,0,"pengiriman cepat bagus tanpa cacat sepatunya, feel nya empuk insolenya. sayang box dalamnya sedikit penyok padahal sudah double box gara2 ekpedisinya numpuk2 barang yang... "
Sepatu Compass Gazelle Hi Black White,0,"ukuran pas, datang cepat, bahan bagus,🔥🔥"
Compass Gazelle Hi Black Gum,0,josss
Sepatu Compass Tribune Black Gum,0,👍
Sepatu Compass Gazelle Low Black Gum,0,Nice
Sepatu Compass Shoelace Black,0,bagus anjing
Sepatu Compass Retrograde Low White Blue,0,bagus bgt🫶🏻
Sepatu Compass Tribune Black Gum,0,"compass selalu the best, gak ada minusnya, adminnya ramah udah keren pokoknya"
Compass Gazelle Low Black Gum,0,fav gue nih brooow
Sepatu Compass Retrograde Low Black White,0,aaaaaaaaaaaaaqaaaaàaaaakakaakkakkaaaaaaakkllalakalq
Sepatu Compass Retrograde Intro Grey,0,Produk sesuai dengan foto
Sepatu Compass Velocity Black Gum,0,Gg
Sepatu Compass Gazelle Hi Cream,0,sangat bagus warnanya solid
Compass Gazelle Low Black Gum,0,good
Compass Gazelle Low Black Gum,0,thank youu
Sepatu Compass Gazelle Hi Black White,0,"original tentunya, pengirimannya ga expect cumaa seharii😖"
Sepatu Compass Velocity Black Gum,0,"ukuran sepatu lihat yg CM, jangan yg UK/US karena lebih pas disitu"
Sepatu Compass Retrograde Hi Decon Black White,0,Bagussssssss bgt
Sepatu Compass Proto 2 Low,0,Ganasi
Sepatu Compass Retrograde Low Black White,0,"Bagus, pas ukurannya, waktu kedatangan tepat waktu"
Sepatu Compass Gazelle Hi Black Gum,0,"harusnya mesen bukan Yg black gum, karna kesalahan diri sendiri jdi gpp"
Sepatu Compass Retrograde Low Cream,0,lumayan bgus pengiriman aman kalau bisa kasi bonus kaos ny
Sepatu Compass Retrograde Intro Camel,0,bagus bagus bagus bagus bagus bagus
Sepatu Compass Gazelle Low Black Gum,0,Nice
Sepatu Compass Retrograde Slip On Herringbone Black,0,kurang nyaman
Sepatu Compass Retrograde Slip On Cream,0,Paketnya sdh datang kegedean dikit..tp sepatunya bagus bgt...
Sepatu Compass Velocity Keychain Olive,0,Jos
Sepatu Compass Gazelle Low Cream,0,Jos
Sepatu Compass Gazelle 25th Low Black White Silver,0,ga rapih lem² an nya keliatan jelas
Sepatu Compass Retrograde Slip On Herringbone Black,0,Bagus
Sepatu Compass Retrograde Intro+ Black White,0,Uhu
Sepatu Compass Retrograde Intro+ Black,0,Desain oke harga terjangkau. My first of so many (hope so) compass collection
Sepatu Compass Retrograde Low Black White,0,"dipakai sangat nyaman, modelnya oke dan ukuran pas"
Sepatu Compass Tribune White Blue,0,"emejing.... casual Scoot banget...
nyaman digunakan semoga aweet"
Sepatu Compass Tribune Black Gum,0,pas
Sepatu Compass Gazelle Low Black Gum,0,"dari dulu pengen banget punya compass, and finally i have one xixixii"
Sepatu Compass Gazelle Hi Black Gum,0,Bagus
Sepatu Compass Retrograde Low Cream,0,sesuai
Sepatu Compass Velocity Black Gum,0,"Not bad, tapi juga bot great. Untuk harga segini, harusnya kualitas dan build quality bisa jauh lebih bagus lagi. Ada brand lokal lain yang bisa melakukannya. Overal, cuk... "
Sepatu Compass Retrograde Hi Decon Cream,0,"Bagus, cepet, jadi bisa langsung di pakeeee"
Sepatu Compass Tribune Black Gum,0,sesuai pesanan no debat sih
Sepatu Compass Gazelle Hi Black White,0,good quality👍
Sepatu Compass Velocity Black Gum,0,"Sangat sangat memuaskan 
Tak ada sedikit minus nya, pas dikaki"
Sepatu Compass Retrograde Slip On Waffle Indigo,0,Produk sesuai dengan yang saya pesan original dan mantap
Compass Gazelle Low Black Gum,0,"udah 3x beli, ga pernah kecewa"
Sepatu Compass Gazelle Socks White,0,top
Sepatu Compass Velocity Keychain Grey,0,Juosss Rek
Sepatu Compass Gazelle Low Black White,0,Packing nya kurang premium berasa sepatu biasa aja jadinya
Sepatu Compass Tribune White Blue,0,"Bentuk dan ukuran: pas
Warna: bagus"
Sepatu Compass Retrograde Low White Blue,0,ok
Sepatu Compass Retrograde Slip On Patch Indigo,0,Bagus sesuai pesanan tepat waktu pengiriman nya
Sepatu Compass Retrograde Low White Blue,0,mantap
Sepatu Compass Retrograde Low Triple Black,0,"keren banget dah, udah pernah beli juga warna yang lain jadi dah cocok di kaki"
Sepatu Compass Retrograde Slip On Waffle Indigo,0,"Bagus banget,suka banget sama compass,saya sudah punya yg hitam juga"
Sepatu Compass Retrograde Low Cream,0,Gewd
Sepatu Compass Retrograde Slip On Cream,0,Produk ORI sangat baik pengiriman cepat
Sepatu Compass Tribune Black Gum,0,Nice
Sepatu Compass Gazelle Low Cream,0,"cocok untuk pergi pergi an, sya ambil 37 biasanya pakai 39 dan ukuran nya juga pas"
Compass Gazelle Low Black Gum,0,Akhirnya setelah sekian purnama saya beli sepatu compass
Sepatu Compass Retrograde Low White Blue,0,model nya keren. pas di kaki.
Sepatu Compass Vintage 25th Low Mustard Silver,0,Biarkan bintang yang berbicara thanks seller
Sepatu Compass Tribune White Blue,0,"Gelooook, buat ngampus okelah"
Sepatu Compass Tribune Black Gum,0,Puas
Sepatu Compass Retrograde Slip On Black,0,Bagusssssssssssssssssssssssssssss
Sepatu Compass Retrograde Low Black White,0,Keren aseli
Sepatu Compass Retrograde Low Black White,0,keren
Sepatu Compass Tribune Black Gum,0,fast respon selalu compass..selalu ontime best local produk. trusted fo compass
Sepatu Compass Gazelle Hi White Red,0,Bagus. Pengiriman sangat cepat
Sepatu Compass Gazelle Hi Cream,0,"Ukuran pas
Vahan nyaman
Model keren
Warna putihnya bersih"
Sepatu Compass Retrograde Hi Decon Black White,0,keceeee
Sepatu Compass Tribune Black Gum,0,"modelnya cakep,alternatif pum4 tapi bagi yg mau beli mending upsize 1 nomer soalnya depan nya mengecil"
Sepatu Compass Tribune White Blue,0,"mantappp
Bentuk dan ukuran: 42"
Sepatu Compass Velocity Grey,0,Baguss sekalii bahan nyaa enakk
Sepatu Compass Velocity Grey,0,keren
Sepatu Compass Retrograde Slip On Black,0,"Bener"" memang harus downsize 1 ukuran ke bawah kalau mau pake ini"
Sepatu Compass Velocity Black Gum,0,mantap benerrrrrrrrrrrrrrrrrrr
Sepatu Compass Tribune White Blue,0,Kece peking rapi smpai Sulawesi tengah
Sepatu Compass Shoelace Black,0,bgs
Sepatu Compass Gazelle Low Black White,0,"sesuai pesanan, pas ukurannya memang harus downsize"
Compass Gazelle Low Black Gum,0,"Pas bgt sama kaki dengan tinggi badan 187cm, kualitas mantab"
Sepatu Compass Tribune White Blue,0,"mantap,joss gandos markotos,cepat sampainya dengan selamat,double packing kardus sepatu jadi kinclong ga tergores atau penyok ,bintang 7 pokoknya"
Sepatu Compass Retrograde Low Black White,0,Mantul lah
Sepatu Compass Socks Low White,0,👍
Sepatu Compass Velocity Grey,0,"Sepatu sampai dengan selamat,keren tidak ada lecet"
Sepatu Compass Velocity Creme Pumpkin,0,"emang ga pernah salah, walaupun banyak yang bilang overrated, menurutku untuk harga segitu, sesuai sama kualitas barangnya 👍🏼"
Sepatu Compass Tribune White Blue,0,🔥
Compass Velocity Black,0,"Wahh gila si asli keren produknya, udah gitu packing aman banget kardus gada yg lecet atau penyok. next pasti bakal order lagi ini mah"
Sepatu Compass Retrograde Slip On Herringbone Black,0,🔥
Sepatu Compass Retrograde Hi Decon Cream,0,keren bgt coo
Sepatu Compass Retrograde Slip On Black,0,Bentuk dan ukuran: kelebihan sdkit tp it’s okay
Sepatu Compass Tribune White Blue,0,baguss sangatt
Sepatu Compass Gazelle Hi White Red,0,oke banget
Sepatu Compass Gazelle Hi Black White,0,Bagus
Sepatu Compass Retrograde Low Black White,0,Trimksih ukuran pas
Sepatu Compass Retrograde Slip On Waffle Indigo,0,"Sesuai gan, barang sudah diterima. Pengiriman sangat cepat. Pesan sekarang besok barang sudah diterima"
Sepatu Compass Tribune White Blue,0,gokilll
Sepatu Compass Tribune White Blue,0,Worth it dan nyaman dipakai
Sepatu Compass Gazelle Low Black Gum,0,Mantapppppp
Sepatu Compass Gazelle Socks White,0,"the best banget compass, selalu konsisten dengan product nya, dan packingnya premium, gk salah untuk langganan dicompass 🔥"
Sepatu Compass Tribune White Blue,0,"meluncur selamat sampai tujuan 
kondisi baik sekali🤗"
Sepatu Compass Gazelle Low Black Gum,0,Ok
Sepatu Compass Gazelle Low Cream,0,"Paket udah sampe cepet banget datengnya sepatu nya bagus banget keren mantep pokonya jangan ragu belanja di toko ini, sukses terus buat tokonya semakin jaya terima kasih"
Sepatu Compass Tribune White Blue,0,TOP 100%
Sepatu Compass Tribune White Blue,0,top sih ini 🫡🫡
Sepatu Compass Tribune White Blue,0,Bentuk dan ukuran: udah bagus dan pas
Sepatu Compass Gazelle Hi Black White,0,"Bagus, dan sesuai harapan
terimakasih"
Sepatu Compass Retrograde Slip On Herringbone Black,0,Barang sesuai👍
Sepatu Compass Tribune White Blue,0,good
Sepatu Compass Velocity Black Gum,0,Selalu menyenangkan membeli compass 🩵🩵🩵
Sepatu Compass Tribune White Blue,0,Mantap
Sepatu Compass Tribune Black Gum,0,Bahan dan model sangat sangat baik
Sepatu Compass Retrograde Low Black White,0,Keceee 🔥
Sepatu Compass Tribune White Blue,0,"Cantiik bgt. Nyaman dipake, ringan. Tips ut ukuran, kakiku ukurannya 25 cm tapi aku up 1 cm ambil yg uk 26 cm. Pas bgt di kaki."
Sepatu Compass Velocity Grey,0,Bagus sekali sepatu nya sesuai
Sepatu Compass Tribune White Blue,0,good
Sepatu Compass Tribune White Blue,0,BAGUSS WAJIB BELI!
Sepatu Compass Retrograde Slip On Patch Indigo,0,Sesuai deskripsi dan mantap. Kualitas top serta pengiriman cepat.
Sepatu Compass Gazelle Low Black White,0,keren bangettt
Sepatu Compass Tribune White Blue,0,CAKEPPPP PARAHHH HARUSS BELI SINI INIIIII BOOOMM
Sepatu Compass Socks Low Black,0,bagus
Sepatu Compass Gazelle Hi White Blue,0,untuk cowo yg biasa ambil size normalnya 41 turunin 1 size deh jd 40 atau 39 sih
Sepatu Compass Gazelle Hi White Blue,0,"untuk cewe yg ukuran kakinya biasanya 37 ambil di size 35 deh buat yg normal, kalau yg agak gede mungkin up 1 size jd 36"
Sepatu Compass Retrograde Low White Blue,0,kecee
Sepatu Compass Retrograde Hi Decon Triple Black,0,Keren
Sepatu Compass Socks Low Black,0,mantap
Sepatu Compass Retrograde Slip On Patch Indigo,0,"pas di kaki,enak pakai nya.produk lokal tp gak kalah dgn produk luar"
Sepatu Compass Socks Ankle Black,0,mantap....
Sepatu Compass Tribune White Blue,0,good
Sepatu Compass Socks Low White,0,keren....bahan tebal
Sepatu Compass Tribune White Blue,0,KELASSSSS
Sepatu Compass Tribune White Blue,0,"Mantap gak ada obat kualitas sepatunya, 
Respon penjual baik"
Sepatu Compass Tribune Black Gum,0,"bahan enak, nyaman dipakai, terbaik, buat yang bosen dengan *didas alternatif nya ini!!"
Sepatu Compass Velocity Black Gum,0,baguss🔥🔥🔥
Sepatu Compass Gazelle Low White Blue,0,Modelnya keren. pengiriman oke.
Sepatu Compass Gazelle Low White Blue,0,mntp
Sepatu Compass Retrograde Hi Decon Cream,0,Warna: nicee
Sepatu Compass Tribune White Blue,0,"model badass, jasa pengiriman juga cepat.. like compass pokoknya"
Sepatu Compass Gazelle Low White Red,0,barang bagus tp bahannya agak keras
Sepatu Compass Retrograde Hi Decon Triple Black,0,bagus cocok wangi cakep mantap joss
Sepatu Compass Gazelle Hi Black White,0,jos
Sepatu Compass Retrograde Slip On Black,0,"Cocok dan mantul,di luar expektasi"
Sepatu Compass Tribune Red Gum,0,baguss bgtttt
Sepatu Compass Retrograde Slip On Herringbone White,0,"Sepatunya bagus, cuman kebesaran dan agak berat sedikit tpi untuk keseluruhannya bguss kok"
Sepatu Compass Retrograde Slip On Black,0,Lidahnya terlalu pendek
Sepatu Compass Retrograde Low Black White,0,"Paket udah sampe,, semoga awet"
Sepatu Compass Retrograde Low Triple Black,0,bagus
Compass Velocity Black,0,Keren cuyy
Sepatu Compass Gazelle Low Black White,0,"Mantap, Compass selalu mantuull"
Sepatu Compass Gazelle Hi Black White,0,Mantap
Sepatu Compass Retrograde Low Black White,0,"Joss banget aww😍 biasa kalo beli sepatu cewe UK 40/39 yang ini turun bgt jdi 37 sempet takut kekecilan tapi ternyata passs, muluss cakep bgt thanks seller sukses selalu❤... "
Sepatu Compass Retrograde Intro+ Black,0,"Worth of money lah dg harga segini cukup bagus dan rapih cutting dan jahitannya, tinggal liat seberapa awet bisa dipakai"
Sepatu Compass Tribune White Blue,0,"10/10 coiii🤩🤩🤩
tapi nyampenya lama😔"
Sepatu Compass Tribune White Blue,0,"Bagooooooos sesuai harapan dan sangat puas.barang bagus,pelayan ok dan pengantaran tepat.lim bintang deh."
Sepatu Compass Retrograde Slip On Kawung Cream,0,"ini Type sepatu conpass simple tapi  keren abiiiez
Bentuk dan ukuran: mantaabbb
Warna: juara banget"
Sepatu Compass Tribune White Blue,0,Keren banget deh pokoknyaa
Sepatu Compass Tribune Black Gum,0,.
Sepatu Compass Tribune White Blue,0,"awal beli size 40 pas dicoba sempit banget, sempet bingung mau dikemanain. akhirnya nyoba chat admin bisa tuker size ga, alhamdulillah bisa ges. pelayanannya terbaik!

be... "
Sepatu Compass Tribune White Blue,0,Bagusss
Sepatu Compass Velocity Grey,0,Badabest..
Sepatu Compass Tribune White Blue,0,istimewa🔥
Sepatu Compass Gazelle Low White Blue,0,Sesuai
Sepatu Compass Gazelle Hi Black White,0,"Bagus
Daya tahan pakai: Sangat bagus"
Sepatu Compass Tribune White Blue,0,"Pengiriman cepat, sepatunya oke banget, mantap Compass"
Sepatu Compass Gazelle Hi Cream,0,"cakeppp bangettt, ga salah pilih warna kerenn
THANK YOU COMPASS"
Compass Velocity Black,0,"keren bgt ni spatu, gua udah koleksi banyak gapernah di repost ig sial"
Sepatu Compass Tribune White Blue,0,Jangan ragu beli disini
Sepatu Compass Proto 2 Low MAKNA,0,🔥🔥😮‍💨😮‍💨😮‍💨 another fire collab well done compass
Sepatu Compass Tribune Red Gum,0,Bolela bolela bolela bolela
Sepatu Compass Gazelle Low Black White,0,"Bentuk dan ukuran: Bagus dan pas
Daya tahan pakai: Semoga awer
Warna: Sesuai"
Sepatu Compass Retrograde Intro White,0,🫶🏻
Compass Velocity Black,0,"akhirnya barang inceran dari semester 1 bisa kebeli juga disemester 3 ini, mantap"
Sepatu Compass Gazelle Low Cream,0,Barang bagus sesuai enak di pakai
Compass Gazelle Low Black Gum,0,mantap barangnya
Sepatu Compass Tribune White Blue,0,jooss bangat
Sepatu Compass Gazelle Low White Red,0,barang ok warna juga sesuai cepat juga
Sepatu Compass Gazelle Low White Red,0,Bagus tpi blm dicoba sizenya muat apa ngga buat kado soalnya
Sepatu Compass Retrograde Low White Blue,0,untuk yang biasa uk 41 ambil ukuran 40 pas di kaki mantap
Compass Velocity Black,0,"Mantap min barang sesuai ekspektasi💯 pokoknya luar biasa, cintai produk lokal"
Sepatu Compass SENSOR TOTEBAG,0,KATCAWWW
Sepatu Compass Velocity White Gum,0,kerennn spatunyaaa debestt dejhhh
Sepatu Compass Tribune White Blue,0,Modelnya keren pas banget dikaki
Sepatu Compass Tribune White Blue,0,"ukuran pas
Bentuk dan ukuran: pas"
Sepatu Compass Tribune White Blue,0,"Model compass , bagus 
Tambahan koleksi sepatu di rumah, 
Aman jaya sentosa"
Sepatu Compass Retrograde Slip On Kawung Cream,0,Mantap
Sepatu Compass Shoelace Black,0,"Pengiriman Cepat & Sesuai Pesanan Serta Pelayanan Terbaik Oleh Admin Dalam Menjawab Pertanyaan Konsumen, Semoga Kedepan Makin Lebih Baik Lagi Serta Menjaga Kualitas👍... "
